Date,SPY,QQQ,IWM,EFA,VNQ,RF,Mkt-RF,SMB,HML
2023-11-28,0.019545,0.018911,0.020682,0.015816,0.019803,0.000159,0.019452,-0.000753,0.000412
2023-11-29,0.005209,0.001721,0.013665,0.015592,0.00369,0.000159,0.004755,0.003198,0.000819
2023-11-30,0.002707,9.6e-05,0.016179,0.000888,0.001027,0.000159,0.001285,0.005822,0.001411
2023-12-01,-0.018367,-0.021932,-0.03267,-0.020516,-0.018129,0.000159,-0.01918,-0.006474,-0.000557
2023-12-04,-0.007803,-0.007089,-0.016442,-0.00467,-0.015217,0.000159,-0.007649,-0.003407,-7.5e-05
2023-12-05,-0.004239,-0.011801,-0.010577,-0.003753,-0.009084,0.000159,-0.003932,-0.009259,0.003326
2023-12-06,-0.004168,-0.005201,0.009347,-0.00865,0.004377,0.000159,-0.00434,0.008801,-0.002593
2023-12-07,-0.006047,-0.00864,0.004122,0.001712,-0.011533,0.000159,-0.00528,0.007958,0.003028
2023-12-08,-0.010536,-0.008866,-0.006351,-0.008993,-0.015284,0.000159,-0.010377,-8e-06,-0.002431
2023-12-11,0.002345,0.004681,0.007099,-0.000233,0.023844,0.000159,0.001589,0.000432,-0.000754
2023-12-12,-0.000591,0.000402,0.001815,0.000832,0.001264,0.000159,-0.000974,0.000302,0.001931
2023-12-13,0.014291,0.016512,0.0191,0.014341,0.016896,0.000159,0.01301,0.000893,0.000963
2023-12-14,-0.009021,-0.009618,-0.01614,-0.002582,-0.014345,0.000159,-0.009266,-0.003112,0.000308
2023-12-15,-0.014207,-0.016708,-0.01639,-0.023399,-0.017932,0.000159,-0.013476,-0.004984,0.000275
2023-12-18,0.00642,-0.001689,0.016036,0.00654,0.010646,0.000159,0.006809,0.002572,0.005138
2023-12-19,0.011226,0.0207,0.009645,0.009283,0.001143,0.000159,0.012189,0.002288,-0.00244
2023-12-20,0.006057,0.007685,-0.003595,-0.001989,0.008038,0.000159,0.005656,-0.006683,-0.001888
2023-12-21,-0.000195,0.006634,-0.001879,0.000744,-0.00617,0.000159,0.000723,0.001645,-0.004321
2023-12-22,0.015208,0.016375,0.014759,0.001712,0.003204,0.000159,0.014895,0.000486,-0.004611
2023-12-25,-0.005373,-0.005464,-0.002739,-0.009453,0.008261,0.000159,-0.004354,-0.002302,0.000344
2023-12-26,-0.006584,-0.00742,-0.000332,0.003417,-0.004489,0.000159,-0.006761,0.004397,0.000169
2023-12-27,-0.000131,7e-05,0.004173,0.01067,0.006134,0.000159,0.000276,0.001917,0.002192
2023-12-28,-0.01403,-0.018254,-0.015747,-0.009914,-0.005284,0.000159,-0.013008,-0.00177,0.002408
2023-12-29,0.001218,0.000304,0.005401,-0.000415,0.002393,0.000159,0.000905,0.002581,0.003034
2024-01-01,0.000522,-0.008161,-0.002427,0.003983,-0.000936,0.000159,0.000538,-0.000525,0.002078
2024-01-02,0.009771,0.011036,0.005901,0.000457,0.008604,0.000159,0.010643,-0.00052,0.00177
2024-01-03,0.000312,-0.001112,0.002942,-0.001252,-0.002998,0.000159,4.7e-05,0.003672,-0.000488
2024-01-04,-0.004148,-0.008379,-0.005582,-0.002891,-0.000406,0.000159,-0.005364,9.9e-05,0.003248
2024-01-05,0.012599,0.012329,0.019111,0.001122,0.011841,0.000159,0.014155,0.000505,-0.00281
2024-01-08,0.002715,-0.001676,0.003369,-0.001921,-0.019713,0.000159,0.00218,-0.00062,0.002226
2024-01-09,-0.00774,-0.012317,-0.002057,-0.015672,-0.003142,0.000159,-0.007772,0.008728,-0.002138
2024-01-10,0.018038,0.013087,0.002741,0.015513,0.020637,0.000159,0.018804,-0.006199,0.001446
2024-01-11,-0.012647,-0.013103,-0.009843,-0.008329,0.000274,0.000159,-0.013293,0.006141,0.001063
2024-01-12,-0.005403,-0.012142,0.003059,-0.005199,-0.002186,0.000159,-0.006368,0.007022,0.001653
2024-01-15,-0.017098,-0.017042,-0.017259,-0.022551,-0.000204,0.000159,-0.017054,0.000403,-0.002123
2024-01-16,0.005083,0.007333,0.006857,-0.001353,0.01203,0.000159,0.00349,0.00149,0.000792
2024-01-17,-0.007543,-0.013046,-0.001472,-0.006318,-0.005599,0.000159,-0.007932,0.002962,0.001994
2024-01-18,-0.000168,-0.009785,-0.007227,0.003546,-0.004388,0.000159,-0.000131,-0.007005,0.002867
2024-01-19,-0.012506,-0.015962,-0.016672,-0.017347,-0.012093,0.000159,-0.012881,-0.002046,0.001466
2024-01-22,0.020285,0.029211,0.015869,0.016688,0.016858,0.000159,0.018892,0.000213,0.001703
2024-01-23,0.014737,0.016151,0.004884,0.008343,-0.000757,0.000159,0.015853,-0.006126,0.001741
2024-01-24,-0.009623,-0.015497,-0.012603,-0.016634,-0.006195,0.000159,-0.009699,-0.000666,0.004675
2024-01-25,-0.01202,-0.011418,-0.012768,-0.012577,-0.025445,0.000159,-0.011034,0.001329,0.00063
2024-01-26,0.0051,0.011408,-0.002759,0.008558,0.000197,0.000159,0.004733,-0.005749,-0.00219
2024-01-29,0.000211,-0.004973,-0.003921,0.005637,0.007164,0.000159,-0.000652,-0.002969,-0.002719
2024-01-30,0.016545,0.014492,0.021616,0.015482,0.012168,0.000159,0.016601,0.0005,-0.000537
2024-01-31,-0.01538,-0.020065,-0.010199,-0.010857,-0.003463,0.000159,-0.015712,0.000946,0.000913
2024-02-01,-0.005812,-0.014771,-0.011602,-0.009279,-0.007697,0.000159,-0.006913,-0.00547,-0.000166
2024-02-02,-0.001966,0.000745,0.000336,-0.002685,0.003125,0.000159,-0.000949,-0.00065,-0.003399
2024-02-05,0.00332,0.009812,-0.000261,0.014014,0.003135,0.000159,0.002664,0.001048,-0.006558
2024-02-06,-0.005989,-0.009817,-0.013818,-0.006618,-0.002925,0.000159,-0.00762,-0.005746,0.001455
2024-02-07,-0.022131,-0.030116,-0.021164,-0.016071,-0.016045,0.000159,-0.021227,0.000736,0.004832
2024-02-08,-0.005371,-0.013622,-0.00436,-0.001129,0.002569,0.000159,-0.005933,-0.0005,0.005514
2024-02-09,0.003481,-0.002492,-0.00162,-0.003696,0.008416,0.000159,0.002836,-0.000193,0.003219
2024-02-12,0.005029,0.008287,0.003169,0.007978,0.001694,0.000159,0.003458,0.001692,-0.00323
2024-02-13,0.005539,0.00683,-0.002108,-0.012039,0.004357,0.000159,0.006773,-0.002095,-0.004381
2024-02-14,0.00289,-0.007873,0.012442,-0.002221,0.011738,0.000159,0.001699,0.005388,0.000791
2024-02-15,-0.008156,-0.014338,-0.006585,-0.008773,-0.024593,0.000159,-0.008268,0.000323,-6.5e-05
2024-02-16,0.002554,0.006493,0.009894,0.001857,0.007069,0.000159,0.003125,0.001286,-0.003354
2024-02-19,-0.012491,-0.011712,-0.024525,-0.016599,-0.015173,0.000159,-0.012312,-0.00213,-0.000631
2024-02-20,0.004967,0.004164,0.011429,0.00678,0.010219,0.000159,0.004761,0.001711,-0.001707
2024-02-21,-0.010593,-0.00994,-0.003041,0.003237,0.002629,0.000159,-0.012113,0.005103,0.000417
2024-02-22,-0.00511,-0.004409,-0.003443,-0.001021,0.005867,0.000159,-0.005917,0.002953,-0.000745
2024-02-23,0.012702,0.018304,0.009583,0.014044,0.01834,0.000159,0.012694,-0.00267,-0.00222
2024-02-26,-0.010948,-0.010432,-0.011518,-0.018256,-0.015877,0.000159,-0.011736,0.001791,0.002074
2024-02-27,0.008771,0.006093,0.005057,0.0035,0.019227,0.000159,0.008775,-0.000328,-0.00129
2024-02-28,-0.007249,-0.014296,-0.014685,-0.016293,-0.00802,0.000159,-0.006862,-0.000262,0.003656
2024-02-29,-0.001634,-0.000462,0.00281,-0.000341,0.007649,0.000159,-0.001022,0.001283,-0.000497
2024-03-01,-0.005197,-0.011005,-0.007391,-0.002819,-0.011608,0.000159,-0.006336,-0.003669,0.001656
2024-03-04,-0.004233,0.005492,0.003071,0.005296,0.004988,0.000159,-0.002635,0.002641,-0.002119
2024-03-05,-0.000105,0.00448,0.00332,-0.004219,-0.004771,0.000159,0.000351,0.00213,-7.6e-05
2024-03-06,0.002458,0.0068,-0.004376,0.011457,-0.003998,0.000159,0.002298,-0.003301,-0.003629
2024-03-07,0.003917,0.004782,0.006173,0.002191,0.011067,0.000159,0.00463,0.000341,-0.00071
2024-03-08,0.008692,0.008951,0.002372,0.007349,0.009918,0.000159,0.010425,-0.006978,0.000459
2024-03-11,-0.009767,-0.010214,-0.005616,-0.010416,-0.01598,0.000159,-0.011077,0.003017,-0.000367
2024-03-12,0.014195,0.015964,0.018754,0.008489,0.010954,0.000159,0.013856,0.006224,0.000463
2024-03-13,-0.010781,-0.008404,-0.010283,-0.014197,-0.004032,0.000159,-0.012843,0.001177,-0.000389
2024-03-14,-0.001388,0.003298,-0.004359,-0.007385,-0.001397,0.000159,-0.001393,-0.000267,0.001791
2024-03-15,0.005585,0.007063,0.004496,0.01148,0.014534,0.000159,0.005719,0.0006,-0.003652
2024-03-18,-0.001652,0.004836,-0.008304,-0.003363,0.000359,0.000159,-0.001842,-0.002532,-0.00284
2024-03-19,0.00692,-0.001649,0.016594,0.004503,0.006677,0.000159,0.006238,0.0067,0.001611
2024-03-20,0.011287,0.012524,0.009212,0.01819,0.014688,0.000159,0.009489,-0.000247,0.000714
2024-03-21,0.003784,0.001492,0.009958,0.006416,0.001558,0.000159,0.003924,0.002462,-0.002317
2024-03-22,0.004071,-0.009037,0.006939,-0.003741,-0.017709,0.000159,0.005076,-0.000158,0.005936
2024-03-25,0.008133,0.016921,0.011711,0.016446,0.008415,0.000159,0.007501,0.001291,-0.004775
2024-03-26,-0.014959,-0.015119,-0.01441,-0.008155,0.003737,0.000159,-0.014765,0.000903,-0.001404
2024-03-27,-0.002595,-0.007289,0.007578,-0.001357,-0.003042,0.000159,-0.004009,0.004455,-0.001016
2024-03-28,0.007225,0.017092,0.001086,0.00429,-0.008501,0.000159,0.007432,-0.002441,-0.004877
2024-03-29,0.004962,0.001108,0.010235,0.011696,0.009675,0.000159,0.004489,0.003514,0.003711
2024-04-01,-0.001797,-0.005704,-0.007367,0.001753,-0.009494,0.000159,-0.002566,-0.001119,0.001512
2024-04-02,-0.013314,-0.015079,-0.006752,-0.006012,-0.010734,0.000159,-0.014081,0.005847,0.001961
2024-04-03,0.005246,0.004578,-0.001673,-0.005712,0.006198,0.000159,0.004773,-0.003304,0.003597
2024-04-04,0.005885,0.004865,0.01271,0.006554,0.012171,0.000159,0.006032,0.000797,0.000936
2024-04-05,0.004292,0.005267,0.019446,0.013602,0.011406,0.000159,0.003083,0.006887,-0.001508
2024-04-08,0.009968,0.010932,0.00903,-0.010586,0.001831,0.000159,0.009492,-0.000381,0.000549
2024-04-09,0.01553,0.018825,0.007785,0.012551,0.018012,0.000159,0.015338,-0.007544,-0.002406
2024-04-10,-0.007113,-0.005096,-0.004407,-0.002764,-0.002575,0.000159,-0.008151,0.004131,-0.001816
2024-04-11,0.015641,0.013759,0.009957,0.0115,0.010675,0.000159,0.01692,-0.002557,-0.002287
2024-04-12,-0.001841,-0.0008,-0.011586,0.003418,0.000927,0.000159,-0.002683,-0.00411,0.001436
2024-04-15,-0.011665,-0.012032,-0.017741,-0.008767,-0.013788,0.000159,-0.012359,-0.000307,-0.000625
2024-04-16,0.010179,0.007964,0.013863,0.00885,0.015408,0.000159,0.009238,0.000582,0.001251
2024-04-17,0.00017,-0.014981,0.001229,0.001233,-0.006128,0.000159,0.00145,0.001678,0.003988
2024-04-18,0.026575,0.029239,0.013031,0.017098,0.015608,0.000159,0.026858,-0.006991,-0.000194
2024-04-19,-0.000689,-0.006881,0.002392,-0.011223,0.003298,0.000159,-0.001597,0.001173,0.000953
2024-04-22,0.005217,0.002974,0.002756,-0.006374,0.00598,0.000159,0.005943,-0.002775,0.000613
2024-04-23,0.013959,0.007584,0.018606,0.007574,0.01189,0.000159,0.013961,0.005655,0.004306
2024-04-24,0.012944,0.014268,0.0123,0.009203,0.010186,0.000159,0.012991,-0.001073,0.001052
2024-04-25,-0.000195,0.003879,0.005607,-0.004777,-0.007818,0.000159,-0.000629,0.0043,-0.001674
2024-04-26,0.005985,0.008061,0.001561,-0.001585,-0.001923,0.000159,0.005226,-0.005962,-0.004367
2024-04-29,-0.007261,-0.009425,0.000754,-0.000555,-0.007669,0.000159,-0.007149,0.006367,0.006851
2024-04-30,-0.004937,0.006801,-0.00323,-0.003712,0.012458,0.000159,-0.005532,0.002958,-0.001203
2024-05-01,0.008672,0.010277,0.005092,0.001307,-0.004322,0.000159,0.009967,-0.001595,0.000804
2024-05-02,-0.000321,-0.000958,0.001396,-0.002828,0.010585,0.000159,-0.001495,0.000405,-0.001252
2024-05-03,-0.011423,-0.018757,-0.020078,-0.008863,-0.005325,0.000159,-0.010353,-0.003528,0.002706
2024-05-06,0.009841,0.014872,0.012617,0.005266,0.020569,0.000159,0.009593,0.005966,-0.003099
2024-05-07,0.002561,-0.002583,-0.001732,-0.000192,0.000374,0.000159,0.002642,-0.005673,0.004585
2024-05-08,-0.015641,-0.01633,-0.017054,-0.018114,-0.018825,0.000159,-0.015133,0.000858,0.000801
2024-05-09,0.006523,0.002661,0.007566,0.000288,0.015289,0.000159,0.00586,-0.001302,-2.4e-05
2024-05-10,0.008258,0.01128,0.014133,0.005039,0.018316,0.000159,0.00879,0.002898,-0.00215
2024-05-13,0.016205,0.026946,0.018713,0.010808,0.015796,0.000159,0.013881,0.000758,-0.002054
2024-05-14,-0.01186,-0.025207,-0.000852,-8.2e-05,-0.000417,0.000159,-0.012595,0.004647,0.008539
2024-05-15,0.00043,-0.005903,0.004354,0.000397,-0.002301,0.000159,-0.000468,0.001941,0.00559
2024-05-16,0.017007,0.014595,0.013435,0.014559,0.023992,0.000159,0.015846,-0.004055,0.002479
2024-05-17,0.007904,0.003195,0.006368,0.011965,0.012263,0.000159,0.007574,0.00129,0.001379
2024-05-20,-0.002628,-0.001876,-0.006478,-0.00437,0.003291,0.000159,-0.002478,-0.005513,-0.006784
2024-05-21,-0.002397,-0.002787,-0.00861,-0.014512,-0.015732,0.000159,-0.001994,-0.002027,0.00075
2024-05-22,0.013495,0.005667,0.005831,0.013921,0.01011,0.000159,0.013529,-0.004485,0.003128
2024-05-23,0.005766,0.007974,0.006079,0.018211,0.012297,0.000159,0.005075,-0.002185,-0.000603
2024-05-24,-0.000691,-0.000803,0.00333,0.017867,-0.001891,0.000159,-0.000554,0.002415,0.000153
2024-05-27,-0.003626,-0.006069,0.000447,-0.010167,-3e-06,0.000159,-0.003685,-0.001077,-0.001675
2024-05-28,-0.006575,-0.004341,-0.005553,-0.005491,-0.008905,0.000159,-0.005985,0.00059,0.000221
2024-05-29,-0.019595,-0.021232,-0.020268,-0.01964,-0.028897,0.000159,-0.019132,-0.003182,0.001919
2024-05-30,0.022032,0.024463,0.029766,0.01855,0.029284,0.000159,0.021898,0.004789,0.000392
2024-05-31,0.007345,0.021034,0.021123,0.005486,0.01365,0.000159,0.006468,0.005041,-0.003583
2024-06-03,0.005141,0.001879,0.011001,0.011289,0.005609,0.000159,0.00446,0.002028,0.002513
2024-06-04,0.011058,0.015279,0.013391,0.00801,0.001254,0.000159,0.010459,0.001755,-0.002508
2024-06-05,0.007139,0.006739,0.004953,0.010981,-0.003483,0.000159,0.006728,-0.002638,1.8e-05
2024-06-06,0.007465,0.017084,0.007071,0.007552,0.003737,0.000159,0.00752,-0.000313,-0.003665
2024-06-07,0.00619,0.007702,0.007007,0.011039,0.017066,0.000159,0.006604,-0.002619,-0.000389
2024-06-10,-0.009039,-0.016148,-0.002574,0.007608,0.000972,0.000159,-0.009239,0.004494,0.00484
2024-06-11,0.001203,-0.002106,-0.008384,0.007555,-0.004017,0.000159,0.001057,-0.001264,0.002611
2024-06-12,0.008847,0.010913,0.015278,0.010864,0.010017,0.000159,0.008803,0.0088,0.003328
2024-06-13,0.004202,0.005529,-0.003441,0.001515,0.019298,0.000159,0.003631,-0.003639,0.003882
2024-06-14,2.1e-05,0.002282,0.011212,-0.000906,0.007374,0.000159,-0.000878,0.007172,-0.000745
2024-06-17,-0.012716,-0.015876,-0.007932,-0.012994,-0.010714,0.000159,-0.014279,-0.00117,-0.006409
2024-06-18,0.001821,0.006522,0.004394,0.004869,0.002432,0.000159,0.001106,0.004292,0.000594
2024-06-19,0.004955,0.003127,0.000547,0.005561,0.001134,0.000159,0.005175,-0.000652,-0.00035
2024-06-20,0.009026,0.01012,0.013504,0.009864,0.004532,0.000159,0.008305,0.001272,-0.002041
2024-06-21,0.005322,0.006398,0.005823,0.020557,-0.001343,0.000159,0.004973,0.002725,-0.001227
2024-06-24,0.002994,0.00323,0.008798,0.009133,0.003027,0.000159,0.003208,0.002393,-0.000988
2024-06-25,-0.006878,-0.014893,-0.008645,-0.011518,0.006026,0.000159,-0.00662,-0.001799,0.004431
2024-06-26,-0.011965,-0.014959,-0.009603,-0.011547,-0.008456,0.000159,-0.012987,0.002132,-0.001921
2024-06-27,0.010284,0.013137,0.004679,0.016505,0.006932,0.000159,0.010923,-0.004929,-0.003297
2024-06-28,0.005682,0.004762,0.011473,0.00287,0.011823,0.000159,0.006425,0.004938,0.001054
2024-07-01,-0.002742,0.000414,0.01284,0.006213,4.2e-05,0.000159,-0.003805,0.005679,-1.6e-05
2024-07-02,-0.009346,-0.01659,-0.010111,-0.005296,-0.003559,0.000159,-0.010164,-0.002483,0.004181
2024-07-03,0.003164,-0.002086,0.014616,0.004763,-0.000552,0.000159,0.003958,0.003907,0.000526
2024-07-04,0.028289,0.036363,0.031604,0.028241,0.030299,0.000159,0.028013,0.003177,-0.005186
2024-07-05,-0.009632,-0.001523,-0.018348,-0.002354,-0.004386,0.000159,-0.011567,-0.005592,-0.004257
2024-07-08,-0.000569,0.002392,0.006348,0.001417,-0.010364,0.000159,-0.001847,0.000762,-0.000705
2024-07-09,0.008184,0.007571,0.004353,-0.003474,-0.004653,0.000159,0.007826,-0.003127,0.003216
2024-07-10,-0.003519,0.005574,0.003855,-0.006218,-8.6e-05,0.000159,-0.004608,0.003622,-0.007732
2024-07-11,0.011715,0.011461,0.003773,0.011993,0.028348,0.000159,0.011226,-0.006333,-0.00034
2024-07-12,-0.010997,-0.009238,-0.020769,-0.018236,-0.014023,0.000159,-0.01113,-0.007189,-0.003369
2024-07-15,-0.00569,-0.003684,0.005065,0.00088,0.009193,0.000159,-0.004679,0.0096,-0.004107
2024-07-16,-0.005349,-0.003898,-0.014443,-0.010733,-0.008128,0.000159,-0.00574,-0.006268,0.001354
2024-07-17,0.001156,0.003119,-0.000193,-0.000843,0.005375,0.000159,0.001855,-0.001321,0.000304
2024-07-18,-0.002044,-0.00626,-0.007297,-0.00855,0.005227,0.000159,-0.00106,-0.003361,0.002585
2024-07-19,-0.007248,-0.009958,-0.017185,-0.009574,-0.006055,0.000159,-0.00626,-0.005811,0.002926
2024-07-22,0.002521,0.003868,0.004746,0.002922,0.004081,0.000159,0.00259,0.002355,-0.001498
2024-07-23,0.004918,0.004341,0.006876,0.0108,0.000979,0.000159,0.003189,0.002875,-0.000634
2024-07-24,-0.004469,-0.001778,-0.01109,-0.002704,-0.011505,0.000159,-0.004259,-0.003922,0.003295
2024-07-25,-0.00273,-0.013574,-0.016116,-0.0053,-0.002208,0.000159,-0.00205,-0.009166,0.003844
2024-07-26,0.001992,0.007299,-0.009403,-0.006393,-0.005959,0.000159,0.001768,-0.003149,-0.000653
2024-07-29,-3.9e-05,-0.004475,-0.00119,-0.008951,-0.003158,0.000159,0.001197,-0.000766,0.001787
2024-07-30,-0.004244,-0.010142,-0.012366,-0.00626,-0.000164,0.000159,-0.003715,-0.0006,-0.001337
2024-07-31,0.024834,0.027001,0.021709,0.015424,0.031102,0.000159,0.02513,-0.006054,-0.004956
2024-08-01,0.008402,0.002912,0.000474,-0.007182,0.004365,0.000159,0.009112,-0.003573,0.001038
2024-08-02,0.001377,0.005799,0.001998,0.004782,0.002602,0.000159,0.001485,0.004147,0.000343
2024-08-05,-0.010884,-0.012838,-0.015677,-0.009369,-0.003248,0.000159,-0.013037,-0.003103,0.002358
2024-08-06,-0.00155,-0.004028,-0.007104,0.002238,0.002631,0.000159,-0.002108,-0.003228,0.002819
2024-08-07,-0.003233,-0.010229,-0.002335,-0.009605,-0.00487,0.000159,-0.002434,0.00104,0.000824
2024-08-08,-0.001287,-0.001366,-0.005984,-0.011793,-0.008654,0.000159,-0.002092,-0.003466,0.003263
2024-08-09,0.001417,-0.001284,0.001564,0.008177,0.0026,0.000159,0.00108,-0.000551,-0.000849
2024-08-12,-0.005318,-0.00923,-0.000471,-0.004853,0.008611,0.000159,-0.006313,0.001748,0.00199
2024-08-13,0.00344,0.00444,0.01463,-0.001377,0.015381,0.000159,0.004708,0.00434,-0.000421
2024-08-14,-0.005572,-0.00777,-0.006089,-0.001269,-0.009887,0.000159,-0.004386,0.002199,0.000531
2024-08-15,-0.01829,-0.020983,-0.019815,-0.013864,-0.012569,0.000159,-0.019155,0.000159,0.003754
2024-08-16,-0.003147,0.004192,-0.004317,-0.002831,0.003833,0.000159,-0.003188,-8.4e-05,-0.004346
2024-08-19,0.019018,0.023633,0.00306,0.015621,0.015402,0.000159,0.018315,-0.006362,-0.004545
2024-08-20,-0.006359,-0.002724,-0.008815,0.006237,-0.014128,0.000159,-0.006026,-0.001757,-0.001414
2024-08-21,-0.000821,0.006807,0.002664,0.002232,-0.011132,0.000159,-0.000572,0.000194,-0.003851
2024-08-22,-0.004194,-0.017234,-0.006184,-0.005299,0.001803,0.000159,-0.003704,-0.0022,0.011971
2024-08-23,0.006457,0.000577,0.01021,0.009937,-0.003034,0.000159,0.006564,0.00188,0.003705
2024-08-26,-0.006686,-0.011274,-0.011322,-0.009538,-0.007081,0.000159,-0.004497,-0.004436,0.001016
2024-08-27,-0.001303,-0.005207,0.007976,0.002813,0.021436,0.000159,-0.002284,0.003639,-0.000551
2024-08-28,-0.009629,-0.007044,0.000867,0.003831,-0.005064,0.000159,-0.011156,0.004215,-0.004795
2024-08-29,-0.00307,-0.001822,-0.004492,0.005844,0.000743,0.000159,-0.003543,0.003538,-0.00255
2024-08-30,-0.00124,-0.008364,-0.000871,0.004947,0.006661,0.000159,-0.002653,-0.005363,0.003079
2024-09-02,-0.009533,-0.007844,-0.009497,-0.003794,-0.002433,0.000159,-0.010885,-0.000341,0.002179
2024-09-03,0.002995,0.000843,0.001148,-0.000308,-0.01376,0.000159,0.002035,0.002528,0.003104
2024-09-04,-0.005947,-0.007007,0.005634,0.003135,0.002922,0.000159,-0.006844,0.006034,0.000882
2024-09-05,0.011491,0.000419,0.019064,0.018978,0.012151,0.000159,0.010569,0.005293,0.003783
2024-09-06,-0.006762,-0.016619,-0.003358,-0.005754,-0.000212,0.000159,-0.006506,0.001901,0.004481
2024-09-09,-0.001388,0.003171,0.00116,0.000699,-0.004081,0.000159,-0.001952,-6.1e-05,-0.002861
2024-09-10,0.008937,0.019735,0.015536,0.009491,-0.009433,0.000159,0.008635,-0.001185,-0.000882
2024-09-11,-0.0012,-0.002208,-0.002892,-0.011384,-0.000359,0.000159,-0.000643,-0.000436,2.5e-05
2024-09-12,0.016701,0.025156,0.011174,0.014181,0.018778,0.000159,0.015929,-0.004315,-0.003555
2024-09-13,0.001838,0.005931,0.014596,-0.001787,0.00582,0.000159,0.001468,0.004778,-0.006069
2024-09-16,0.007871,0.016258,0.011167,-0.004357,0.015197,0.000159,0.008005,0.00065,-0.003746
2024-09-17,0.014154,0.01807,0.012479,0.017116,0.00681,0.000159,0.012442,0.002652,0.000107
2024-09-18,0.009998,0.008984,0.010194,0.003191,-0.002334,0.000159,0.007931,0.004908,-0.00173
2024-09-19,-0.004233,-0.001947,-0.014411,0.002357,-0.004709,0.000159,-0.004114,-0.004655,-0.002416
2024-09-20,-0.005691,-0.005894,-0.006218,0.002506,-0.006404,0.000159,-0.005456,-0.001193,0.001667
2024-09-23,-0.008636,-0.010289,-0.012457,-0.016732,-0.014067,0.000159,-0.007144,-0.004265,-0.002292
2024-09-24,-0.011647,-0.022759,-0.008955,-0.014692,-0.004998,0.000159,-0.01168,0.002283,0.00656
2024-09-25,-0.003399,-0.001235,-0.003311,-0.003937,-0.008249,0.000159,-0.002902,0.00361,-0.00193
2024-09-26,-0.00286,-0.002525,-0.006469,0.008247,-0.010029,0.000159,-0.003176,-0.002299,-0.000911
2024-09-27,0.008539,0.008549,0.011308,0.005967,-0.005266,0.000159,0.008618,-0.003374,-0.002252
2024-09-30,-0.003722,-0.006894,-0.007545,-0.011172,-0.007885,0.000159,-0.002547,-0.000572,0.002025
2024-10-01,0.001691,0.002372,0.00816,0.001604,0.000908,0.000159,-0.000167,0.005206,0.004647
2024-10-02,0.005904,0.008223,0.007026,-0.001096,-0.006039,0.000159,0.006076,-0.002611,0.000635
2024-10-03,-0.016406,-0.0188,-0.016494,-0.018696,-0.024482,0.000159,-0.014856,0.000309,-0.000771
2024-10-04,0.013614,0.011186,0.017484,0.009431,0.018307,0.000159,0.013681,0.002837,0.003243
2024-10-07,0.00068,-0.005828,0.00077,-0.00189,0.00026,0.000159,0.001841,-0.000101,0.00197
2024-10-08,0.002348,0.001682,0.008415,-0.000734,-0.006196,0.000159,0.001686,0.001452,0.003015
2024-10-09,0.004695,0.009175,-0.003276,-0.002001,0.016025,0.000159,0.00451,-0.001953,-0.000179
2024-10-10,-0.000912,0.008748,-0.012631,-0.00273,-0.024405,0.000159,-0.001044,-0.006667,-0.00975
2024-10-11,0.003226,0.003567,0.022876,0.005328,0.004451,0.000159,0.001293,0.006855,-0.002144
2024-10-14,0.003205,0.012919,0.010383,0.004849,0.000488,0.000159,0.002111,-0.00051,-0.001997
2024-10-15,0.026079,0.03897,0.027353,0.016575,0.025826,0.000159,0.025043,0.003159,-0.004853
2024-10-16,-0.00734,-0.010097,-0.007646,-0.004951,0.001681,0.000159,-0.006841,0.00108,-0.000945
2024-10-17,-0.005271,-0.006645,-0.003511,0.003953,-0.004498,0.000159,-0.004732,0.001055,-0.000717
2024-10-18,-0.01008,-0.014016,-0.022283,-0.002363,-0.015611,0.000159,-0.00998,-0.006982,-0.002238
2024-10-21,0.003804,-0.006066,0.008256,-8.8e-05,-0.002325,0.000159,0.004305,0.001168,0.003771
2024-10-22,-0.008354,-0.012567,-0.003819,-0.011108,-0.020786,0.000159,-0.008644,0.000116,0.006107
2024-10-23,-0.020724,-0.028441,-0.01211,-0.007532,-0.027432,0.000159,-0.019921,0.003444,0.004697
2024-10-24,-0.004984,-0.009584,-0.009107,-0.007484,-0.005277,0.000159,-0.005135,-0.006302,0.006221
2024-10-25,0.003824,-0.000326,-0.005564,0.003546,0.003025,0.000159,0.003711,-0.006166,0.003425
2024-10-28,-0.022435,-0.034249,-0.031456,-0.009888,-0.025634,0.000159,-0.022806,-0.005132,0.006781
2024-10-29,-0.021127,-0.022244,-0.029671,-0.02733,-0.015585,0.000159,-0.020739,-0.003052,0.004395
2024-10-30,-0.014526,-0.011911,-0.015153,-0.025906,-0.007465,0.000159,-0.015022,-0.000394,-0.000291
2024-10-31,-0.008091,-0.024167,0.003212,-0.009336,-0.003872,0.000159,-0.007468,0.007241,0.006056
2024-11-01,0.012347,0.010895,0.016974,-0.000203,0.002819,0.000159,0.011283,0.005012,0.002646
2024-11-04,0.012297,0.015567,0.000973,0.002456,0.007889,0.000159,0.011259,-0.003546,0.0016
2024-11-05,0.011619,0.010488,0.011403,-0.004743,0.011648,0.000159,0.012011,0.000833,-0.000507
2024-11-06,0.012057,0.025353,0.0043,0.012873,-0.003778,0.000159,0.011827,-0.003855,-0.006761
2024-11-07,0.005082,0.012309,-0.006541,-0.00741,-0.001072,0.000159,0.004561,-0.007773,-0.002613
2024-11-08,-0.006407,-0.003238,-0.007186,-0.001439,0.010181,0.000159,-0.005854,0.001091,0.000395
